date,actual,prediction
2019-03-15,3745.01,3758.232
2019-03-18,3851.75,3757.762
2019-03-19,3833.96,3763.5270000000005
2019-03-20,3835.44,3765.322
2019-03-21,3836.89,3764.057
2019-03-22,3833.8,3766.861
2019-03-25,3742.83,3784.483
2019-03-26,3700.44,3785.7710000000006
2019-03-27,3743.39,3780.28
2019-03-28,3728.4,3782.2
2019-03-29,3872.34,3785.1910000000003
2019-04-01,3973.93,3797.9240000000004
2019-04-02,3971.29,3810.1420000000007
2019-04-03,4022.16,3823.875
2019-04-04,4062.23,3842.547
2019-04-08,4057.23,3865.0810000000006
2019-04-09,4075.43,3887.4240000000004
2019-04-10,4085.85,3920.684
2019-04-11,3997.58,3959.225
2019-04-12,3988.62,3984.6440000000002
2019-04-15,3975.52,4010.666
2019-04-16,4085.79,4020.9839999999995
2019-04-17,4087.24,4032.1699999999996
2019-04-18,4072.08,4043.7649999999994
2019-04-19,4120.61,4048.757
2019-04-22,4025.61,4054.595
2019-04-23,4019.01,4051.433
2019-04-24,4030.09,4045.7909999999997
2019-04-25,3941.82,4040.2149999999992
2019-04-26,3889.27,4034.638999999999
2019-04-29,3900.33,4024.7039999999993
2019-04-30,3913.21,4017.185
2019-05-06,3684.62,3999.9269999999997
2019-05-07,3720.67,3959.665
2019-05-08,3667.46,3924.524
2019-05-09,3599.7,3879.209
2019-05-10,3730.45,3836.618
2019-05-13,3668.73,3807.7619999999997
2019-05-14,3645.15,3771.626
2019-05-15,3727.09,3741.9590000000003
2019-05-16,3743.96,3725.7410000000004
2019-05-17,3648.76,3710.1040000000003
2019-05-20,3617.79,3683.6590000000006
2019-05-21,3666.78,3676.976
2019-05-22,3649.38,3671.5869999999995
2019-05-23,3583.96,3669.7789999999995
2019-05-24,3593.91,3668.2049999999995
2019-05-27,3637.2,3654.5509999999995
2019-05-28,3672.26,3651.3979999999997
2019-05-29,3663.91,3654.1089999999995
2019-05-30,3641.18,3647.791
2019-05-31,3629.79,3637.513
2019-06-03,3632.01,3635.6159999999995
2019-06-04,3598.47,3637.0379999999996
2019-06-05,3597.11,3630.207
2019-06-06,3564.68,3624.9800000000005
2019-06-10,3610.74,3623.0519999999997
2019-06-11,3719.28,3624.7349999999997
2019-06-12,3691.1,3632.943
2019-06-13,3685.39,3634.8269999999998
2019-06-14,3654.88,3636.975
2019-06-17,3654.82,3638.345
2019-06-18,3667.62,3640.8480000000004
2019-06-19,3715.94,3644.4090000000006
2019-06-20,3828.52,3656.1560000000004
2019-06-21,3833.94,3679.297
2019-06-24,3841.27,3706.2230000000004
2019-06-25,3801.31,3729.2760000000003
2019-06-26,3794.33,3737.4789999999994
2019-06-27,3834.82,3747.8020000000006
2019-06-28,3825.59,3762.7450000000003
2019-07-01,3935.81,3779.8160000000003
2019-07-02,3937.17,3807.9149999999995
2019-07-03,3893.53,3834.87
2019-07-04,3873.1,3852.629
2019-07-05,3893.2,3857.0869999999995
2019-07-08,3802.79,3863.013
2019-07-09,3793.13,3859.165
2019-07-10,3786.74,3858.3469999999993
2019-07-11,3785.22,3857.5879999999997
2019-07-12,3808.73,3852.6279999999997
2019-07-15,3824.19,3850.9420000000005
2019-07-16,3806.84,3839.78
2019-07-17,3804.64,3826.7470000000003
2019-07-18,3768.4,3817.858
2019-07-19,3807.96,3807.3880000000004
2019-07-22,3781.68,3798.864
2019-07-23,3789.91,3796.7529999999997
2019-07-24,3819.83,3796.4309999999996
2019-07-25,3851.07,3799.7400000000002
2019-07-26,3858.57,3806.325
2019-07-29,3854.27,3811.3089999999997
2019-07-30,3870.32,3814.317
2019-07-31,3835.36,3820.665
2019-08-01,3803.47,3823.737
2019-08-02,3747.44,3827.244
2019-08-05,3675.69,3821.1920000000005
2019-08-06,3636.33,3810.5930000000008
2019-08-07,3621.43,3795.2350000000006
2019-08-08,3669.29,3775.3949999999995
2019-08-09,3633.53,3757.2169999999996
2019-08-12,3699.1,3734.7129999999997
2019-08-13,3665.75,3719.196
2019-08-14,3682.4,3698.739
2019-08-15,3694.0,3683.443
2019-08-16,3710.54,3672.496
2019-08-19,3791.09,3668.8059999999996
2019-08-20,3787.73,3680.3460000000005
2019-08-21,3781.76,3695.486
2019-08-22,3793.51,3711.5190000000002
2019-08-23,3820.86,3723.9410000000003
2019-08-26,3765.91,3742.674
2019-08-27,3816.95,3749.3550000000005
2019-08-28,3802.58,3764.475
2019-08-29,3790.19,3776.493
2019-08-30,3799.59,3786.112
2019-09-02,3848.32,3795.017
2019-09-03,3853.61,3800.7400000000002
2019-09-04,3886.0,3807.3280000000004
2019-09-05,3925.32,3817.7519999999995
2019-09-06,3948.51,3830.933
2019-09-09,3972.95,3843.6980000000003
2019-09-10,3959.27,3864.4019999999996
2019-09-11,3930.1,3878.6339999999996
2019-09-12,3972.38,3891.3859999999995
2019-09-16,3957.72,3909.6049999999996
2019-09-17,3891.22,3925.418
2019-09-18,3910.08,3929.708
2019-09-19,3924.38,3935.3550000000005
2019-09-20,3935.65,3939.1929999999993
2019-09-23,3890.66,3940.226
2019-09-24,3901.08,3934.4410000000003
2019-09-25,3870.98,3927.254000000001
2019-09-26,3841.14,3918.425
2019-09-27,3852.65,3909.529
2019-09-30,3814.53,3897.5559999999996
2019-10-08,3837.68,3883.237
2019-10-09,3843.24,3877.8830000000003
2019-10-10,3874.64,3871.1989999999996
2019-10-11,3911.73,3866.225
2019-10-14,3953.24,3863.833
2019-10-15,3936.25,3870.0909999999994
2019-10-16,3922.69,3873.608
2019-10-17,3925.22,3878.779
2019-10-18,3869.38,3887.1870000000004
2019-10-21,3880.84,3888.8599999999997
